date;senders;receivers
1955-01-10;Heisenberg, Werner (1901-1976);Iglisch, Erich
1954-12-04;Iglisch, Erich;Heisenberg, Werner (1901-1976)
1956-09-22;Bhabha, Homi Jehangir (1909-1966);Heisenberg, Werner (1901-1976)
1956-06-25;Lange, Erich (1896-)/ Institut für Physikalische und Theoretische Chemie (Erlangen);Heisenberg, Werner (1901-1976)/ Max-Planck-Institut für Physik (1946-1958)
1956-08-06;Fecker, E.;Internationales Kolloquium über Halbleiter und Phosphore (1956 : Garmisch-Partenkirchen) (1956-1956)
1956-08-24;Burhenne, Wolfgang E. (1924-2017)/ Interparlamentarische Arbeitsgemeinschaft (1955-2014);Heisenberg, Werner (1901-1976)
1956-08-28;Heisenberg, Werner (1901-1976);Burhenne, Wolfgang E. (1924-2017)/ Interparlamentarische Arbeitsgemeinschaft (1955-2014)
1957-01-04;Jaeger, Hermann/ Land-Werk (Deutscher Kreis);Heisenberg, Werner (1901-1976)
1956-06-08;Heisenberg, Werner (1901-1976);Jähne, Friedrich (1879-1965)
1956;Gensuibaku-Kinshi-Nihon-Kyōgikai (1955-);Heisenberg, Werner (1901-1976)
1956-07-06;Heisenberg, Werner (1901-1976);Jochums, Heinrich
1956-07-06;Heisenberg, Werner (1901-1976);Unbekannt
1956-06-28;Jochums, Heinrich;Heisenberg, Werner (1901-1976)
1956-06-08;Heisenberg, Werner (1901-1976);Jähne, Friedrich (1879-1965)
1956-12-15;Leonhard Kaiser Schrotmühlen;Forschungsreaktor Garching II
1956-08;Kloeber, Wilhelm von (1906-1960);Heisenberg, Werner (1901-1976)
1956-07-07;Heisenberg, Werner (1901-1976);Koba, Ziro/ Brookhaven National Laboratory (1947-)
1956-12-09;Kopfstahl, Edgar;Heisenberg, Werner (1901-1976)
1956-08-28;Heisenberg, Werner (1901-1976);Koppe, Heinz (1918-2000)/ Universität Heidelberg. Institut für Theoretische Physik
1956-07-26;Koppe, Heinz (1918-2000)/ Universität Heidelberg. Institut für Theoretische Physik;Heisenberg, Werner (1901-1976)
1956-06-01;Heisenberg, Werner (1901-1976);Kortel, Fikret (1918-2004)
1956-06-27;Kuratorium Unteilbares Deutschland;Heisenberg, Werner (1901-1976)
1956-07-07;Heisenberg, Werner (1901-1976);Laue, Max von (1879-1960)/ Fritz-Haber-Institut (1953-)
1956-07-06;Laue, Max von (1879-1960)/ Fritz-Haber-Institut (1953-);Heisenberg, Werner (1901-1976)/ Max-Planck-Institut für Physik (1946-1958)
1956-07-31;Ceccarelli, Marcello/ Max-Planck-Institut für Physik (1946-1958);Heisenberg, Werner (1901-1976)
1956-03-15;Lesch, Guntram (1899-1956)/ Technische Hochschule Karlsruhe (1885-1967);Heisenberg, Werner (1901-1976)/ Max-Planck-Institut für Physik (1946-1958)
1956-07-10;Heisenberg, Werner (1901-1976);Lin, Chia-Chìao (1916-2013)/ Massachusetts Institute of Technology. Department of Mathematics
1956-08-28;Heisenberg, Werner (1901-1976);Lindern, Lübbo von (1930-)/ Istituto nazionale di fisica nucleare
1956-06-04;Heisenberg, Werner (1901-1976);Lüpke, Gerd (1920-2002)
1956-05-15;Lüpke, Gerd (1920-2002);Heisenberg, Werner (1901-1976)
1955-12-02;Heisenberg, Werner (1901-1976);Marshak, Robert Eugene/ College of Arts and Science (Rochester, NY)
1955-12-01;Heisenberg, Werner (1901-1976);Marton, Ladislaus (1901-)/ USA. Bureau of Standards
1955-11-21;Marton, Ladislaus (1901-)/ USA. Bureau of Standards;Heisenberg, Werner (1901-1976)/ Max-Planck-Institut für Physik (1946-1958)
1956-07-20;Korsching, Horst (1912-1998);Mathieu, Joseph/ Forschungsinstitut für Rationalisierung e.V. an der RWTH Aachen (1953-)
1956-06-14;Mathieu, Joseph/ Forschungsinstitut für Rationalisierung e.V. an der RWTH Aachen (1953-);Heisenberg, Werner (1901-1976)/ Max-Planck-Institut für Physik (1946-1958)
1955-12-21;Benecke, Otto/ Max-Planck-Gesellschaft zur Förderung der Wissenschaften (1948-);Heisenberg, Werner (1901-1976)
1956-04-19;Heisenberg, Werner (1901-1976);Michaelis, Karl
1956-04-16;Michaelis, Karl;Heisenberg, Werner (1901-1976)
1956-05-31;Bopp, Fritz (1909-1987);Mittelstaedt, Peter (1929-2014)/ Max-Planck-Institut für Physik (1946-1958)
1956-06-01;Heisenberg, Werner (1901-1976);Mitter, Heinrich (1929-)/ Institut für Theoretische Physik (Graz)
1956-07-29;Molière, Gert (1909-)/ Instituto de Física Teórica;Heisenberg, Werner (1901-1976)
1956-06-27;Morse, Rose/ Philosophical Library;Heisenberg, Werner (1901-1976)/ Max-Planck-Institut für Physik (1946-1958)
1956-06-30;Heisenberg, Werner (1901-1976);Mott, Nevill F. (1905-1996)/ Cavendish Laboratory (1873-)
1956-05-05;Heisenberg, Werner (1901-1976);Moyal, José Enrique (1910-1998)/ Victoria University of Manchester. Department of Mathematics
1956-04-19;Heisenberg, Werner (1901-1976);Müller-Horn, Walter
1956-04-16;Müller-Horn, Walter;Heisenberg, Werner (1901-1976)
1956-04-11;Max-Planck-Institut für Physik (1946-1958);Göttinger Tageblatt GmbH & Co
1956-03-23;Heisenberg, Werner (1901-1976)/ Max-Planck-Institut für Physik (1946-1958);Stadt Göttingen. Wohnungsamt
1956-07-14;Heisenberg, Werner (1901-1976);Staats- und Universitätsbibliothek Göttingen (1949-1962)
1956-08-27;Heisenberg, Werner (1901-1976);Niekisch, Ernst August (1916-2002)
1956-07-13;Heisenberg, Werner (1901-1976);Nowak, Karl
1956-07-03;Nowak, Karl;Heisenberg, Werner (1901-1976)/ Max-Planck-Institut für Physik (1946-1958)
1956-04-16;Heisenberg, Werner (1901-1976);Pryce, Maurice/ University of Bristol (1909-)
1956-04-09;Pryce, Maurice/ Körner, Stephan (1913-2000)/ University of Bristol (1909-);Heisenberg, Werner (1901-1976)/ Max-Planck-Institut für Physik (1946-1958)
1956-07-13;Heisenberg, Werner (1901-1976);Peters, Gustav
1956-07-11;Peters, Gustav;Heisenberg, Werner (1901-1976)/ Max-Planck-Institut für Physik (1946-1958)
1956-07-23;Rivas, Dagobert;Heisenberg, Werner (1901-1976)
1956-06-30;Heisenberg, Werner (1901-1976);Ros, Ulrich
1956-12-15;Raytheon Company (1959-2020);Heisenberg, Werner (1901-1976)/ Max-Planck-Institut für Physik (1946-1958)
1956-08-28;Heisenberg, Werner (1901-1976);Raumer, Hermann von (1893-1977)
1956-03-20;Heisenberg, Werner (1901-1976);Rosbaud, Paul (1896-1963)/ Pergamon Press Limited (1948-)
1956-04-14;Heisenberg, Werner (1901-1976);Einbeck-Schwerin, Ursula/ Rowohlts Deutsche Enzyklopädie
1956-08-25;Einbeck-Schwerin, Ursula/ Rowohlts Deutsche Enzyklopädie;Heisenberg, Werner (1901-1976)
1956-04-11;Einbeck-Schwerin, Ursula/ Rowohlts Deutsche Enzyklopädie;Heisenberg, Werner (1901-1976)
1956-03-10;Bayern, Konstantin von (1920-1969);Heisenberg, Werner (1901-1976)
1956-08-13;Grassi, Ernesto (1902-1991)/ Rowohlts Deutsche Enzyklopädie;Heisenberg, Werner (1901-1976)
1956-01;Alfvén, Hannes (1908-1995)/ Kungliga tekniska högskolan;Heisenberg, Werner (1901-1976)
o.D.;Giese, Annemarie;Ruf, Sep (1908-1982)
1956-07-06;;Heisenberg, Werner (1901-1976)
1956-04-16;Heisenberg, Werner (1901-1976);Rutten, Frans J. Th.
1956-07-07;Heisenberg, Werner (1901-1976);"Salandin, Gian Antonio/ Università degli studi di Padova. Istituto di fisica ""Galileo Galilei"""
1956-03-20;Heisenberg, Werner (1901-1976);Scholz, Heinrich (1884-1956)
1956-06-18;Heisenberg, Werner (1901-1976);Schüler, Hermann (1894-1964)/ Forschungsstelle für Spektroskopie (1950-1964)
1956-05-07;Heisenberg, Werner (1901-1976);Schwabe, Wilhelm
1955-01-17;Seaton, Rita;Heisenberg, Werner (1901-1976)/ Max-Planck-Institut für Physik (1946-1958)
1956-07-31;Temesváry, Stephan Christoph (1915-1984);Soto-Film
1956-06-04;Soto-Film;Heisenberg, Werner (1901-1976)/ Deutsche Forschungsgemeinschaft (1951-)
1956-07-11;Steffen, Bernward;Heisenberg, Werner (1901-1976)
1956-07-07;Heisenberg, Werner (1901-1976);Steffen, Bernward
1956-05-11;Heisenberg, Werner (1901-1976);Stadt Göttingen. Wohnungsamt
1956-07-20;Strauß, Franz Josef (1915-1988);Heisenberg, Werner (1901-1976)
1956-01-17;Süss, Wilhelm (1895-1958)/ Albert-Ludwigs-Universität Freiburg. Institut für Angewandte Mathematik (-2002);Heisenberg, Werner (1901-1976)/ Max-Planck-Institut für Physik (1946-1958)
1956-08-27;Heisenberg, Werner (1901-1976);Symanzik, Kurt (1923-1983)/ The Enrico Fermi Institute
1956-03-20;Heisenberg, Werner (1901-1976);Thirring, Hans (1888-1976)
1956-08-27;Heisenberg, Werner (1901-1976);Tollmien, Walter (1900-1968)/ Max-Planck-Institut für Strömungsforschung (Göttingen) (1946-2004)
1956-10-23;Giese, Annemarie/ Max-Planck-Institut für Physik. Direktion. Sekretariat;Verband Deutscher Diplom-Kaufleute (1913-)
1956-07-12;Vereinigung Deutscher Elektrizitätswerke (1951-2000);Heisenberg, Werner (1901-1976)/ Max-Planck-Institut für Physik (1946-1958)
1956-06-30;Heisenberg, Werner (1901-1976);Verein Deutscher Ingenieure. Bezirksverein München, Ober- und Niederbayern
o.D.;Arani-Verlags-GmbH (1947-);Heisenberg, Werner (1901-1976)
1956-07-05;Boeckmann, Harald (1910-1973)/ Übersee-Verlag (1951-);Heisenberg, Werner (1901-1976)
1956-08-17;Saionji, Kinmochi/ Weltfriedensrat / Sekretariat (Wien);Heisenberg, Werner (1901-1976)
1956-07-14;Heisenberg, Werner (1901-1976);Westphal, Wilhelm H. (1882-1978)
1956-07-09;Westphal, Wilhelm H. (1882-1978);Heisenberg, Werner (1901-1976)
1956-08-27;Heisenberg, Werner (1901-1976);Wildermuth, Karl (1921-2005)
1946-07-04;Williams, Marguerite;Heisenberg, Werner (1901-1976)
1956-06;Helferich, Burckhardt (1887-1982)/ World University Service. Deutsches Komitee;Heisenberg, Werner (1901-1976)/ Alexander von Humboldt-Stiftung (1860-1923)
1956-08-27;Heisenberg, Werner (1901-1976);Ziegler, Karl (1898-1973)/ Max-Planck-Institut für Kohlenforschung (1949-)
1974-10-23;Saacke, Fritz (1926-2017);Heisenberg, Werner (1901-1976)/ Max-Planck-Institut für Physik und Astrophysik (1958-1991)
1975-10-28;Sajo, István;Heisenberg, Werner (1901-1976)
1975-02-24;Santhanam, T. S./ Julius-Maximilians-Universität Würzburg. Physikalisches Institut;Heisenberg, Werner (1901-1976)
1974-03-14;Heisenberg, Werner (1901-1976);Santhanam, T. S.
1974-02-28;Santhanam, T. S./ Institute of Mathematical Sciences (Madras) (1962-);Heisenberg, Werner (1901-1976)/ Max-Planck-Institut für Physik und Astrophysik (1958-1991)
1975-10-05;Sarkowicz, Hans;Heisenberg, Werner (1901-1976)
1975-06-05;Giese, Annemarie/ Max-Planck-Institut für Physik. Direktion. Sekretariat;Sauerwein, Kurt
1975-01-01;Sǎveanu, Lucius;Heisenberg, Werner (1901-1976)
1975-02-05;New Scientist (Firma) (1956-);Heisenberg, Werner (1901-1976)
1975-11-18;Giese, Annemarie/ Max-Planck-Institut für Physik. Direktion. Sekretariat;Schaltenbrand, Georges (1897-1979)
1975-11-04;Schaltenbrand, Georges (1897-1979);Heisenberg, Werner (1901-1976)
1975-08-18;Schenck, Rainer;Heisenberg, Werner (1901-1976)
1975-09-10;Giese, Annemarie/ Max-Planck-Institut für Physik. Direktion. Sekretariat;Schlegel, Richard (1913-1982)/ Michigan State University
1975-07-23;Schlegel, Richard (1913-1982)/ Michigan State University;Heisenberg, Werner (1901-1976)/ Max-Planck-Institut für Physik und Astrophysik (1958-1991)
1975-09-05;Schlegel, Richard (1913-1982)/ Cavendish Laboratory (1873-);Giese, Annemarie/ Max-Planck-Institut für Physik. Direktion. Sekretariat
1974-12-09;Heisenberg, Werner (1901-1976);Schlesing, Heiner (1901-1992)
1974-11-27;Schlesing, Heiner (1901-1992);Heisenberg, Werner (1901-1976)
1974-10-07;Schmahl, Friedrich Wilhelm (1936-2015)/ Universitätsklinikum Gießen (-2020);Heisenberg, Werner (1901-1976)/ Max-Planck-Institut für Physik und Astrophysik (1958-1991)
1974-12-03;Giese, Annemarie/ Max-Planck-Institut für Physik. Direktion. Sekretariat;Schmidt, Thomas Michael
1974-10-23;Schmidt, Thomas Michael/ Thomas Schmidt (Firma);Heisenberg, Werner (1901-1976)
1975-02-03;Heisenberg, Werner (1901-1976);Schoeller, Harold Wolfgang (1894-1983)
1975-01-27;Schoeller, Harold Wolfgang (1894-1983);Heisenberg, Werner (1901-1976)/ Max-Planck-Institut für Physik und Astrophysik (1958-1991)
1971-01-21;Heisenberg, Werner (1901-1976);Schoeller, Harold Wolfgang (1894-1983)
1974-10-24;Heisenberg, Werner (1901-1976);Schönberger, Martin
1974-10-02;Schönberger, Martin;Heisenberg, Werner (1901-1976)
1975-01-28;Schramm, Manfred (1910-1997);Heisenberg, Werner (1901-1976)
1974-11-11;Heisenberg, Werner (1901-1976);Unbekannt
1974-11-07;Unbekannt;Heisenberg, Werner (1901-1976)/ Max-Planck-Institut für Physik und Astrophysik (1958-1991)
1975-04-14;Heisenberg, Werner (1901-1976);Rheinisch-Westfälische Technische Hochschule Aachen (1880-)
1975-03-25;Schweiger, Walter;Heisenberg, Werner (1901-1976)/ Der Bayerische Rundfunk. Fernsehdirektion
1975-09-17;Serwer, Daniel Paul (1945-2013);Heisenberg, Werner (1901-1976)/ Max-Planck-Institut für Physik und Astrophysik (1958-1991)
1975-06-04;Heisenberg, Werner (1901-1976);Serwer, Daniel Paul (1945-2013)
1975-05-23;Serwer, Daniel Paul (1945-2013);Heisenberg, Werner (1901-1976)/ Max-Planck-Institut für Physik und Astrophysik (1958-1991)
1975-05-12;Heisenberg, Werner (1901-1976);Serwer, Daniel Paul (1945-2013)
1975-04-11;Serwer, Daniel Paul (1945-2013);Heisenberg, Werner (1901-1976)/ Max-Planck-Institut für Physik und Astrophysik (1958-1991)
1975-04-07;Heisenberg, Werner (1901-1976);Sewell, Tom
1973-04-04;Sewell, Tom;Heisenberg, Werner (1901-1976)
1974-12-19;Japan. Monbushō (1871-2020);Heisenberg, Werner (1901-1976)/ Alexander von Humboldt-Stiftung (1860-1923)
1975-06-05;Heisenberg, Werner (1901-1976);Shorr, Eva/ ha-Universịtah ha-ʿIvrit bi-Yerushalayim (1948-)
1975-06-01;Shorr, Eva/ ha-Universịtah ha-ʿIvrit bi-Yerushalayim (1948-);Heisenberg, Werner (1901-1976)/ Max-Planck-Institut für Physik und Astrophysik (1958-1991)
1974-12-03;Simpson, John Alexander (1916-2000)/ The Enrico Fermi Institute;Heisenberg, Werner (1901-1976)/ Max-Planck-Institut für Physik und Astrophysik (1958-1991)
1975-05-12;Giese, Annemarie/ Max-Planck-Institut für Physik. Direktion. Sekretariat;Skrotzki, Nicolas
1974-12-16;Gingerich, Owen (1930-2023)/ Harvard Smithsonian Center for Astrophysics;Heisenberg, Werner (1901-1976)/ Max-Planck-Institut für Physik und Astrophysik (1958-1991)
o.D.;Ehlers, Jürgen (1929-2008)/ Max-Planck-Institut für Physik und Astrophysik (1958-1991);Heisenberg, Werner (1901-1976)
1974-10-08;Heisenberg, Werner (1901-1976);Speiser, David (1926-2016)/ Katholieke Universiteit Leuven (1968-)
1974-09-30;Speiser, David (1926-2016)/ Katholieke Universiteit Leuven (1968-);Heisenberg, Werner (1901-1976)/ Max-Planck-Institut für Physik und Astrophysik (1958-1991)
1975-04-02;Heisenberg, Werner (1901-1976);Springer, Gustav
1975-03-26;Springer, Gustav;Heisenberg, Werner (1901-1976)
1975-03-03;Starke, Leo;Heisenberg, Werner (1901-1976)
1974-10-18;Stegmüller, Wolfgang (1923-1991)/ Ludwig-Maximilians-Universität München. Philosophisches Seminar 1 (2). Abteilung 2;Heisenberg, Werner (1901-1976)
1975-06-12;Dées de Sterio, Alexander;Heisenberg, Werner (1901-1976)
1975-02-24;Heisenberg, Werner (1901-1976);Stick, Carsten
1975-02-13;Stick, Carsten;Heisenberg, Werner (1901-1976)
1975-12-27;Stiehm, Lothar (1930-2010)/ Lothar Stiehm Verlag (1966-);Heisenberg, Werner (1901-1976)
1974-12-18;Heisenberg, Werner (1901-1976);Gambke, Gotthard (1908-1988)/ Stiftung Volkswagenwerk (1961-1988)
1975-10-07;Pfannenstiel, Johann/ Stiftung Wissenschaft und Politik (1962-);Heisenberg, Werner (1901-1976)
1975-01-21;Giese, Annemarie/ Max-Planck-Institut für Physik. Direktion. Sekretariat;Pfannenstiel, Johann/ Stiftung Wissenschaft und Politik (1962-)
1974-12-13;Nötzold, Jürgen (1936-)/ Stiftung Wissenschaft und Politik (1962-);Heisenberg, Werner (1901-1976)/ Max-Planck-Institut für Physik und Astrophysik (1958-1991)
1974-11-20;Heisenberg, Werner (1901-1976);Nötzold, Jürgen (1936-)/ Stiftung Wissenschaft und Politik (1962-)
1975-03-03;Heisenberg, Werner (1901-1976);Boder, Werner/ Stiftung Volkswagenwerk (1961-1988)
1975-02-10;Boder, Werner/ Stiftung Volkswagenwerk (1961-1988);Heisenberg, Werner (1901-1976)/ Max-Planck-Institut für Physik und Astrophysik (1958-1991)
1975-11-18;Kerscher, Rudolf/ Stiftung Volkswagenwerk (1961-1988);Heisenberg, Werner (1901-1976)/ Max-Planck-Institut für Physik und Astrophysik (1958-1991)
1974-08-12;Heisenberg, Werner (1901-1976);Gambke, Gotthard (1908-1988)/ Stiftung Volkswagenwerk (1961-1988)
1974-08-09;Gambke, Gotthard (1908-1988)/ Stiftung Volkswagenwerk (1961-1988);Heisenberg, Werner (1901-1976)
1975-11-18;Heisenberg, Werner (1901-1976);Koppelmann, Floris (1903-)
1975-07-09;Seibel, Wolfgang (1928-2024)/ Stimmen der Zeit (München);Heisenberg, Werner (1901-1976)
1975-07-24;Astronomsko Društvo Rudjer Bošković;Heisenberg, Werner (1901-1976)
1975-07-02;Stone, Shepard (1908-1990)/ Aspen-Institut (Berlin);Heisenberg, Werner (1901-1976)
1975-05-13;Heisenberg, Werner (1901-1976);Striebeck, Heiner
1975-05-05;Striebeck, Heiner;Heisenberg, Werner (1901-1976)
1974-12-03;Strobl, Wolfgang (1920-1993);Heisenberg, Werner (1901-1976)
1975-04-14;Students' International Meditation Society;Heisenberg, Werner (1901-1976)
1975-08-17;Stueckelberg von Breidenbach, Ernst Carl Gerlach;Heisenberg, Werner (1901-1976)
1975-02-03;Heisenberg, Werner (1901-1976);Südwestfunk (1946-1998)
1975-01-28;Klein, Ludwig/ Südwestfunk (1946-1998);Heisenberg, Werner (1901-1976)
1975-01-27;Heisenberg, Werner (1901-1976);Stockmann, Ulrich/ Südwestfunk (1946-1998)
1975-01-20;Stockmann, Ulrich/ Südwestfunk (1946-1998);Heisenberg, Werner (1901-1976)
1974-12-10;Heisenberg, Werner (1901-1976);Supek, Ivan (1915-2007)
1974-03-11;Szent-Györgyi, Albert (1893-1986)/ Marine Biological Laboratory (Woods Hole, Mass.);Heisenberg, Werner (1901-1976)/ Max-Planck-Institut für Physik und Astrophysik (1958-1991)
1975-01-20;Tadaniér, Stanislaw;Heisenberg, Werner (1901-1976)/ Max-Planck-Institut für Physik und Astrophysik (1958-1991)
1974-12-09;Heisenberg, Werner (1901-1976);Tadaniér, Stanislaw
1974-12-01;Tadaniér, Stanislaw;Heisenberg, Werner (1901-1976)/ Max-Planck-Institut für Physik und Astrophysik (1958-1991)
1974-11-18;Telschow, Ernst (1889-1988)/ Max-Planck-Gesellschaft zur Förderung der Wissenschaften (1948-);Heisenberg, Werner (1901-1976)
